	er-cv	erytrocyty	hemoglobin	ast	ssn	smoker	relationship	leukocyty	alp	etytr	alt	hbver	indicator	hematokrit	name	weight	trombocyty
5717	51.90801	4.39905	4.44104	48.95831	374-19-6874	yes	widowed	5.33237	40.63693	7.05358	9.22313	1.56141	1.00000	4.20672	Caitlin Powell	62.51572	3.02391
5718	57.30105	4.48848	5.63586	50.18113	104-34-8033	Y	nop	4.65490	83.67684	4.11300	8.42314	4.93590	1.00000	5.61962	Eric Woods Jr.	47.78188	6.53080
5719	48.72570	5.98263	8.33534	60.85215	380-74-8864	Y	married	5.78772	34.93357	7.95642	7.65295	6.86463	1.00000	6.29050	Christy Nixon	37.48993	2.45370
5720	79.64175	5.35747	4.31451	58.82437	276-16-0076	yes	nop	3.26442	38.05758	6.40834	17.25343	3.16777	1.00000	6.95856	Christopher Hardy	89.57695	3.84908
5721	44.82591	5.15293	6.84316	53.22957	304-30-0829	yes	married	6.98309	87.29682	7.55588	12.48819	6.95333	1.00000	5.82564	Laura Curtis	59.76985	4.12501
5722	46.55254	5.97132	7.19570	44.13607	329-57-6789	no	married	6.38933	68.62873	5.82230	17.05573	7.49267	1.00000	5.28561	David Marsh	127.64529	3.67161
5723	61.85946	6.49093	5.54703	73.19620	140-02-7214	yes	nop	5.41948	79.79831	5.95663	17.61229	6.51605	1.00000	5.88395	Mark Green	99.65556	5.99549
5724	40.28093	4.86486	2.25964	40.45366	161-10-5827	no	married	6.96944	21.77609	3.50666	15.06839	4.92979	1.00000	7.03302	Michael Ray	67.56635	7.83834
5725	32.63530	4.51364	8.09246	51.82028	633-05-6692	Y	married	5.68736	33.35533	8.50194	7.33304	6.72264	1.00000	3.36620	Eileen Guerra	51.66877	2.65633
5726	54.58516	4.25246	8.05682	64.66218	022-11-7475	no	divoced	3.87376	37.57310	7.14248	11.64750	6.77869	1.00000	4.90327	Erica Moore	97.03464	2.77149
5727	63.22738	6.62075	4.83357	56.52902	788-84-9582	no	divoced	5.18906	52.67809	5.03587	16.37937	5.23429	0.00000	6.25096	Joseph Cox	94.08463	5.07422
5728	22.22300	4.14829	4.86946		014-68-8782	no	divoced	5.40623	53.10577	6.00813	10.42580	8.10937	0.00000	7.08163	Melissa Hart	32.88443	3.53659
5729	52.77598	5.24645	3.17193	45.58181	777-68-9366	no	divoced	5.33983	13.12450	4.60875	7.71311	4.08977	1.00000	5.26123	William Taylor	70.17401	5.26606
5730	52.28608	5.95903	3.34733	30.27534	286-32-6284	no	divoced	4.36813	9.62967	6.75472	18.00033	3.28159	1.00000	5.54261	Michael Tran	120.35913	4.45128
5731	74.92300	5.83528	5.09249	51.56033	247-56-4530	no	married	6.13227	67.95718	5.31012	17.08250	7.75877	0.00000	5.11080	Amanda Salas	30.08157	4.64423
5732	50.80112	3.51267	4.66812	37.90630	438-59-4602	no	married	4.19916	46.90344	4.71877	14.51395	6.39454	0.00000	4.09379	Philip Butler	67.50334	6.11987
5733	42.80279	5.29967	4.58093	56.68428	143-65-4266	Y	divoced	3.98276	44.31570	6.31753	12.19161	4.25699	1.00000	4.88333	Kristine Brown	116.13742	4.58591
5734	78.15189	4.57942	3.28943	59.83763	370-53-0373	no	divoced	5.87412	16.93822	5.82196	13.44119	5.25547	1.00000	6.53910	Amber Leblanc	58.88908	5.31208
5735	60.15142	5.91407	3.98312	28.03892	492-06-9468	N	divoced	5.10665	24.08928	6.88459	12.54605	2.10227	1.00000	6.80038	Tyler Levy	28.20848	2.10858
5736	40.82398	4.83192	4.60067	51.08805	619-55-4060	no	divoced	4.86208	46.08076	7.42425	6.06158	6.13713	0.00000	5.42668	Tina Strickland	59.95926	5.05239
5737	62.59992	5.27401	2.77928	38.07425	839-56-2267	no	separated	5.51198	15.08187	9.26566	7.03236	7.56110	0.00000	7.28480	Louis Cook	55.91723	7.25959
5738	22.43069	5.98723	5.86976	61.20445	822-52-6504	no	divoced	4.22595	90.32035	7.16697	8.67023	5.42951	1.00000	5.36551	Jonathan Becker	40.67995	5.84509
5739	67.60315	5.39519	3.87362	59.53634	736-56-2856	no	divoced	5.37151	19.21931	7.35456	5.03235	5.80972	0.00000	4.76756	Justin Cochran	65.74830	4.93243
5740	78.17501	6.52806	7.48154	55.34770	299-09-9487	no	single	5.11353	64.30854	6.34340	15.71761	6.36830	1.00000	7.48228	Jonathan Curry	88.22502	3.68245
5741	39.81926	5.97733	5.90304	45.30720	059-67-3509	no	divoced	4.96161	83.50432	6.07502	9.32204	7.12868	1.00000	5.64589	Emily Hensley	12.96768	5.31282
5742	60.00580	5.31536	5.52066	41.80655	003-55-8570	no	widowed	5.70297	82.95555	4.45866	13.52181	5.28649	1.00000	4.66188	Miss Denise Hernandez	39.74398	6.51948
5743	58.85468	6.98480	2.24675	59.76783	883-74-1769	Y	nop	5.23254	23.29724	5.50696	10.74469	1.94781	1.00000	3.94921	Patricia Moss	73.71916	4.10959
5744	31.85378	5.41531	3.44567	40.44406	100-35-7162	N	nop	6.53547	14.42253	6.39311	10.11647	2.56917	1.00000	6.69280	Michelle Davis PhD	29.75806	2.05788
5745	48.58164	4.60917	8.15625	45.01395	847-70-2041	no	married	4.53009	36.44881	8.25373	12.05906	7.32060	1.00000	5.45711	Carolyn Kelly	118.52977	2.53283
5746	40.77618	6.01726	5.60714	53.58465	289-47-5796	yes	married	4.78513	82.44794	7.20910	14.95556	7.67443	1.00000	5.28845	Scott Mendoza	87.68480	
5747	61.44626	5.95888	3.84661	50.81199	161-69-1838	yes	divoced	5.81105	20.70553	5.65762	15.17734	4.30057	1.00000	4.80142	Laura Mckenzie	132.87593	5.59797
5748	58.25276	4.29896	7.76683	51.28827	277-68-4546	no	widowed	5.92106	56.19126	6.64768	6.46981	5.96839	1.00000	3.83068	Tyrone James	75.19643	3.36494
5749	74.50090	5.37200	7.63386	52.72211	788-89-5306	yes	married	4.92922	58.23560	4.20937	12.21018	8.46687	0.00000	6.45102	Sharon Miles	29.68388	6.15489
5750	49.79324	6.36934	7.33227	61.79348	635-92-8100	no	married	6.55061	65.51731	6.48696	16.13612	6.90981	1.00000	3.88514	Anthony Boone	94.49000	3.67952
5751	32.77510	4.87006	6.60421	52.48886	441-41-2894	no	separated	6.66450	95.27940	4.10510	13.55403	9.73711	1.00000	4.80880	Susan Hawkins	43.10613	3.72707
5752	34.28862	4.92313	4.87588	41.62569	809-82-5387	Y	separated	6.49074	56.53744	8.07532	8.78843	3.70670	1.00000	4.99813	Karen Lozano	85.88953	4.53859
5753	42.23924	6.82975	6.00494	50.16807	774-12-0026	yes	divoced	4.47937	92.55175	7.32003	14.07413	7.24812	1.00000	4.27166	Michael Guerra	4.47198	5.08345
5754	33.58578	7.11350	5.44930	49.38981	121-64-4501	yes	divoced	5.92172	77.29497	7.32923	18.87815	6.39221	1.00000	6.66246	Angela Lee	106.90362	3.80180
5755	22.49763	5.41535	4.50087	48.35258	479-36-5640	no	widowed	4.70625	44.92674	6.44671	10.50826	7.12237	0.00000	5.66271	Wendy Clark	48.55634	4.20611
5756	50.35114	4.23608	2.06425	48.28736	804-94-6748	no	separated	4.37701	23.38821	5.53670	13.88641	2.14866	1.00000	4.40157	David Booth	6.37927	5.60719
5757	58.39381	5.00804	6.90946	60.00279	665-90-3852	no	divoced	5.39642	82.60236	6.95476	6.96257	6.61484	1.00000	4.15437	Kyle Woods	68.70575	4.28694
5758	61.72772	3.76024	5.63944	27.39736	024-29-5747	no	married	6.03404	74.71901	7.75016	19.22981	6.85209	0.00000	5.08613	Heather Campbell	60.14856	6.21185
5759	34.88233	4.99294	3.47561	50.68612	352-68-9364	no	widowed	4.72268	11.09356	6.96489	14.51195	7.34483	0.00000	7.14806	Tamara Jacobs	38.50984	7.12054
5760	57.31433	4.50625	4.48613	38.74811	457-26-0237	Y	single	4.33115	39.30526	5.11685	14.98460	4.11222	1.00000	5.35389	Craig Parks	92.53382	3.95888
5761	24.15218	5.28008	4.92392	26.85038	558-88-4953	no	single	6.06846	57.26336	6.55811	10.44427	7.33217	1.00000	5.06187	Robert Blair	66.50235	6.28521
5762	83.07163	5.88786	8.76117	29.71075	550-75-4058	Y	divoced	6.53953	17.82337	8.09102	12.65937	6.75587	1.00000	4.15018	Michael Aguilar	62.22975	1.93646
5763	17.62889	5.10542	5.79030	47.64213	229-67-8977	Y	nop	6.99053	81.23532	4.61991	7.28269	5.81335	1.00000	4.65566	Timothy Lee	60.77420	6.04902
5764	23.54146	6.48379	2.85253	57.34623	195-51-4412	no	nop	5.30178	20.61683	3.90402	11.16937	4.37854	1.00000	5.78977	Brian Gonzalez	66.09132	4.72055
5765	39.91122	5.76328	7.02182	67.45424	048-12-0719	yes	married	7.10315	81.48381	6.61951	11.53325	7.16303	1.00000	7.45426	Kevin Haynes	-5.84068	3.87317
5766	22.13726	5.88725	5.11668	32.60648	844-53-0676	no	divoced	5.08671	69.84961	6.26973	9.19179	6.88167	0.00000	6.17739	Robin Ross	162.36660	5.08185
5767	68.99002	5.53449	8.30078	51.39256	477-49-3696	N	single	4.63783	29.17480	7.65860	12.56565	6.66346	1.00000	4.93792	Thomas Spencer	58.40571	2.56086
5768	52.66407	5.53087	5.33126	45.50097	165-43-6381	no	divoced	6.93721	74.63927	6.20510	11.63012	6.80431	1.00000	5.71792	Cindy Owens	72.89243	5.94709
5769	42.87820	5.19145	3.81513	59.45116	724-79-2308	yes	divoced	3.71494	22.31763	4.54404	9.78352	5.62999	1.00000	3.14187	Scott Hays	65.49309	5.43211
5770	40.64129	5.60064	3.52109	25.42852	516-49-9058	no	nop	4.83371	10.83375	6.51486	12.80289	6.08854	0.00000	7.59422	Patrick Rogers	23.51372	6.65485
5771	17.31671	5.03217	3.69019	40.24791	470-18-7390	Y	divoced	4.93491	11.56156	7.90735	0.93403	5.72606	0.00000	3.89185	Sarah Thompson	20.85998	4.37517
5772	65.29692	3.80760	4.20469	56.91582	157-70-3541	yes	separated	6.38606	27.30294	5.88313	15.64553	4.84355	1.00000	5.78487	Denise Smith	78.88583	4.36685
5773	28.70762	6.45181	5.80217	41.57789	343-10-7892	no	married	7.19562	81.30326	6.69320	16.61086	7.74137	1.00000	5.88236	Eddie Phelps	26.81542	5.09091
5774	30.93811	5.44885	5.89561	45.96081	304-72-9951	no	married	5.56169	83.89356	8.52808	12.04047	3.86815	1.00000	6.05578	Sean Smith	75.28608	1.84348
5775	59.43751	5.00595	3.50878	49.67489	838-30-6066	no	separated	5.14976	13.24270	4.63532	16.38571	4.76811	1.00000	3.04821	Lauren Gomez	89.47226	6.57390
5776	47.01948	5.02005	4.51321	44.58142	183-19-1078	no	single	7.28659	35.00409	7.93947	14.23219	3.96828	1.00000	4.73674	Andrew Hill	82.00689	4.17095
5777	64.90619	8.95652	4.47627	43.34875	082-92-2992	yes	divoced	5.44999	40.66732	4.59986	53.68099	4.84746	0.00000	6.43404	Stephanie Woods	91.34533	5.45806
5778	56.00782	5.86129	1.54824	48.06724	523-32-1742	yes	divoced	5.81266	46.48178	6.45048	10.39238	6.37787	0.00000	5.24117	Rachel White	88.69246	7.28408
5779	48.64921	5.82131	5.99201	63.31252	575-25-8009	no	divoced	4.69320	87.65910	5.80180	13.22087	4.99550	1.00000	5.76918	Zachary Thomas	120.59065	5.89752
5780	37.56059	8.04292	4.62450	48.52441	639-31-2387	Y	single	2.49600	41.44587	4.29507	31.93291	7.27699	1.00000	5.46941	Antonio Miles	73.53813	6.78949
5781	50.38450	6.69430	5.10338	41.93217	756-51-7250	N	married	5.01697	68.23292	5.73768	10.33776	7.77770	0.00000	6.66881	Kelly Franco	158.05010	4.19429
5782	39.28827	4.61195	8.26391	40.85645	086-86-5647	no	single	3.13396	34.17693	7.68858	14.04263	5.22184	1.00000	5.14352	Kelly Burns	88.65389	3.14964
5783	28.02573	4.32850	3.49098	71.60352	369-85-9194	no	married	5.71881	6.69198	5.41815	6.40263	3.08666	1.00000	4.83446	Jenna Christian	105.94587	4.79203
5784	60.31563	5.86479	7.48566	58.21602	283-04-4758	yes	married	5.87624	65.80844		11.52270	7.42302	1.00000	6.13097	Stephen Chandler	84.99250	3.19012
5785	51.51769	5.96958	3.73767	41.93644	538-36-7843	no	married	4.64896	16.21612	6.76183	8.04357	7.67035	0.00000	7.70496	Stephen Franklin	80.77292	7.63741
5786	44.41351	6.58677	6.15857	48.78122	746-46-1328	N	separated	2.81591	86.01324	4.99414	12.56544	6.52583	1.00000	7.62179	Daniel Walker	102.26307	5.28462
5787	47.94050	5.71997	3.65505	36.31184	362-62-9713	yes	nop	3.79949	13.75239	6.16717	11.00892	8.18933	1.00000	6.64709	Rachel Moran	26.48314	6.56272
5788	38.07498	5.12859	4.69725	44.09855	237-45-1020	no	married	5.24784	57.35383	7.47883	11.50874	3.19458	1.00000	4.98895	Mark Perry	80.11370	3.56793
5789	67.99642	4.92726	6.42822	43.34303	651-87-9254	no	widowed	5.08342	85.74565	8.01764	13.28103	5.93714	1.00000	4.72101	Joshua Brewer	80.67141	3.75412
5790	55.40459	5.10282	6.47246	54.19161	494-85-1446	no	separated	5.44711	90.52286	5.22089	10.96431	6.44285	1.00000	4.71619	George Norman	108.84127	4.96984
5791	29.82719	4.21118	3.98633	24.26543	080-54-6137	no	single	6.13434	19.37180	7.61741	9.90474	5.56575	0.00000	4.92517	William Harmon	83.71928	5.13155
5792	29.63225	6.82535	6.23781	43.93615	263-37-3340	Y	widowed	5.18702	83.79540	7.36767	9.57165	7.46528	1.00000	5.25635	Heidi Vaughan	114.24686	4.77990
5793	48.68976	4.94022	5.52214	33.69488	746-48-8051	yes	nop	5.77800	70.54375	7.35023	11.20596	5.58565	1.00000	4.73754	Adam Guzman	86.27853	3.67706
5794	48.96678	4.94358	4.70942	52.34141	561-05-6224	no	divoced	5.41805	44.44254	6.18864	17.42606	7.12080	1.00000	6.32311	Julia Cox	49.31232	6.65169
5795	39.37043		5.37815	43.87144	470-06-3868	no	divoced	5.55415	72.99455	5.90507	8.65122	7.01279	1.00000	4.04544	Larry Cantu Jr.	64.45253	5.90597
5796	45.91442	5.34615	4.91774	67.15081	042-57-2860	no	married	6.53363	57.28085	7.05583	10.98688	5.80289	1.00000	5.11478	Zachary Garza	82.31067	4.40717
5797	59.61250	5.17716	5.26993	49.81680	153-59-9514	Y	single	4.69863	72.99009	8.60778	11.33852	8.25825	0.00000	5.50721	Eric Willis	45.12937	7.28927
5798	30.07145	3.77003	5.74177	28.03920	441-96-7262	no	married	6.50690	84.02272	8.27239	9.22049	4.51921	1.00000	6.19518	Julia Baldwin	32.87734	2.53776
5799	43.02528	6.15320	3.89079	53.02619	415-38-4789	no	separated	6.73223	24.55868	6.84572	13.34349	2.94107	1.00000	4.62224	Sean Lee	72.51265	1.31099
5800	42.69406	6.62803	4.26694	62.56954	172-35-3312	no	single	4.85606	31.11474	7.75486	11.39097	2.70949	1.00000	4.81863	Robert Barnes	61.86323	3.97196
5801	42.78750	5.31989	4.28870	65.77744	049-31-5516	no	nop	6.23559	42.21205	6.91606	7.50869	5.72177	1.00000	4.54198	Mary Johnson	46.91784	4.29159
5802	58.52413	6.35489	5.56281	47.40933	512-18-2428	yes	married	6.38605	84.93263	8.29105	8.63892	5.40628	1.00000	4.29734	Katie Medina	54.03291	3.79401
5803	32.61075	6.19762	5.78878	40.26555	074-44-1255	N	divoced	5.00276	84.91158	6.87021	11.32991	7.33691	1.00000	5.81682	Teresa Carter	24.42035	5.39297
5804	57.15612	5.99282	7.19822		768-62-1879	no	single	6.57590	75.70225	6.64388	6.26703	6.14830	1.00000	5.26047	Kathryn Cox	46.96800	4.35613
5805	34.59391	5.70169	1.45263	59.55070	469-75-1104	yes	married	5.17768	55.96565	5.76742	15.80070	5.83805	0.00000	3.39365	James Rivera	62.36412	5.91887
5806	68.47620	5.84637	4.34476	51.84553	079-58-7422	yes	widowed	4.72948	31.26668	6.29300	8.43522	5.46405	1.00000	4.22538	Kari Reynolds	90.72230	6.46509
5807	58.27430	5.52063	4.29111	44.49453	023-57-8134	no	divoced	4.98788	41.17076	6.91291	11.08080	7.21264	0.00000	5.50752	Darren Bennett	-8.02504	3.65613
5808	56.71116	6.48796	5.98730	61.72984	474-64-0267	no	divoced	6.14510	93.19320	4.57321	15.95508	7.11975	1.00000	4.74626	Stephanie Charles	43.43468	5.21928
5809	44.57238	6.80505	4.83342	68.55895	746-46-2118	no	widowed	5.35924	52.14554	6.07306	15.97906	6.10116	0.00000	5.18431	Bradley Wilson	77.73117	6.10848
5810	49.88635	5.83469	6.98046	56.01342	802-84-6205	yes	widowed	5.43944	76.29489	9.07116	13.29576	6.83237	1.00000	4.82016	Dustin Mccoy	38.71214	3.89245
5811	43.02438	5.81292	5.89087	51.57856	413-56-1664	Y	separated	5.49494	85.97924	5.59908	8.35950	6.19606	1.00000	6.61062	Steven Hogan	66.33207	5.65057
5812	63.84306	5.95511	3.50355	46.45065	255-05-3539	no	nop	6.14840	9.94942	5.15557	14.87599	6.01077	1.00000	5.00027	Barbara Mccarty	80.12774	6.04840
5813	49.81378	4.24632	3.04305	51.97533	414-95-8039	N	single	6.43370	12.61462	8.45272	10.25484	6.24697	0.00000	5.41424	Mark Stone	116.74896	3.01884
5814	56.08248	6.79776	4.14771	55.66521	339-79-8196	yes	widowed	5.93205	21.48024	5.39392	21.72539	6.63866	0.00000	6.59182	Randy Cortez	11.90285	6.58661
5815	34.11723	4.33513	6.49291	57.61735	846-22-0488	Y	divoced	7.36518	84.46785	7.25339	10.95480	7.32878	1.00000	5.54027	Devin Ramirez	13.12311	4.38462
5816	38.95106	5.55799	4.23501	74.95842	416-24-1021	no	married	6.91133	37.24745	6.32600	14.00317	4.89541	1.00000	6.13096	Steven Hernandez	91.74098	4.60629
5817	57.70737	4.39270	7.58149	55.77929	123-09-7273	Y	divoced	3.82892	62.77471	7.69240	5.54136	6.11997	1.00000	5.64678	John Miller	90.34956	3.73851
5818	61.72310	7.80172	4.27391	47.07380	199-33-7584	no	single	6.33205	29.55083	7.31046	20.93427	4.67132	1.00000	5.10520	Kenneth Green	54.70183	4.27797
5819	72.71543	6.03458	3.37525	52.75953	461-37-1343	no	single	4.25916	11.42859	5.91465	14.09907	2.64085	1.00000	5.56849	Shannon Smith	120.81978	4.92970
5820	60.50487	4.27143	7.83144	62.97272	077-74-5235	no	nop	6.85602	53.16921	7.96795	13.17082	6.80724	1.00000	7.13508	Alexandria Vazquez	75.52790	3.01219
5821	46.90749	5.89898	5.25095	41.85242	860-06-4511	Y	divoced	4.08970	68.79728	7.25572	15.62579	5.36341	1.00000	4.77514	Jessica Austin	107.13042	5.09397
5822	28.60994	4.41187	3.88880	37.18086	453-73-2707	no	divoced	6.31691	21.97102	5.93724	12.28223	5.24267	0.00000	5.03536	Robert Nielsen	102.50895	5.94076
5823	34.27352	5.69358	3.67678	45.60423	528-69-7047	yes	married	3.16187	9.03165	6.38410	14.44536	6.14069	0.00000	4.98057	Phillip Caldwell	15.60502	7.26639
5824	44.53447	6.17620	6.81957	29.36884	688-11-0314	no	divoced	3.80935	83.75816	6.66025	13.95999	6.76587	1.00000	4.54735	Michelle Navarro	66.40171	4.29417
5825	49.50360	5.38269	6.08964	41.52203	518-82-0105	Y	widowed	6.59502	88.93968	5.29431	10.51696	6.71128	0.00000	4.49486	Michelle Sanchez	58.99696	6.82405
5826	29.35313	6.18984	8.57277	62.47378	514-47-4386	no	married	8.85001	23.83546	7.67093	10.19674	6.72270	1.00000	6.60375	Megan Farley	27.12994	2.29240
5827	99.11161	5.47794	5.03539	44.78551	342-65-2961	yes	married	6.33143	58.62195	7.54640	9.77697	4.74416	1.00000	4.14180	William Mckenzie	34.47535	2.69804
5828	24.45154	7.28935	4.29934	43.41562	022-97-8745	no	nop	7.08814	34.80459	9.20868	19.61332	8.04501	0.00000	4.86368	Emily Park	42.23128	8.33533
5829	39.06815	4.08634	4.93025	66.85751	357-42-4681	no	nop	3.64523	52.38948	7.37142	10.60306	4.15816	1.00000	6.33905	Cheryl Fields	51.75086	4.76890
5830	60.20327	5.95911	6.79398	55.57157	688-11-0314	Y	divoced	5.62987	78.51200	5.17615	6.79281	6.87703	0.00000	6.20126	Michelle Navarro	98.41429	6.01304
5831	36.50618	6.58668	8.20451	49.65304	258-33-0221	no	widowed	4.22285	34.82418	8.01123	15.28773	5.93359	1.00000	6.35386	Rebecca Potter	73.50783	2.86773
5832	55.47145	6.11572	4.31139	45.84212	069-05-7797	yes	separated	4.54596	38.29291		11.95532	4.88551	1.00000	5.76382	Paul Flores	92.53434	5.29017
5833	34.48879	4.54086	3.39024	34.93182	843-56-1585	Y	nop	5.75212	10.15730	7.57006	10.85196	6.62115	0.00000	5.44864	Jamie Eaton	69.16469	3.32904
5834	55.99548	6.00966	2.47596	21.83089	001-24-3616	Y	widowed	6.59269	19.08595	5.59854	15.74504	2.48237	1.00000	5.63523	Julie Lopez	59.61217	5.83880
5835	38.84960	5.23741	8.20194	65.51124	515-61-6058	no	nop	4.87966	41.34482	9.37635	8.52842	8.28107	1.00000	5.77021	James Weiss	79.39523	1.97897
5836	67.05482	5.41731	2.98328	47.24317	513-12-7663	no	single	5.78433	11.91238	8.70486	13.49703	5.78975	0.00000	4.57318	Danielle Stevens	53.65546	3.26683
5837	36.46527	6.65561	6.03884	33.96501	804-69-3079	no	single	5.79283	92.54568	7.65301	13.99084	8.75735	1.00000	7.18812	David Jones	73.53203	4.61861
5838	16.62453	6.34803	3.50228	46.42404	576-05-4009	yes	widowed	3.73036	13.63297	6.36274	14.46837	5.81138	0.00000	6.55076	Crystal Anderson	137.32490	6.90178
5839	43.35159	4.83708	4.34232	43.64142	667-08-3778	yes	divoced	7.30661	34.11496	7.46227	12.22205	4.00293	1.00000	5.21696	Allen West	74.81941	4.59250
5840	59.25483	4.67735	3.42151	71.47039	789-70-7102	no	separated	6.47654	14.51727	5.52196	8.69950	2.80348	1.00000	6.43759	Steven Stout	18.30545	3.81143
5841	30.28028	7.42469	5.87503	59.51669	576-67-4056	no	separated	7.12672	90.25746	7.63926	23.26335	6.20737	1.00000	7.36842	Kevin Ballard	68.34431	3.05548
5842	32.40370	7.08182	7.55940	43.38868	348-51-2906	no	nop	5.32060	58.77269	7.81142	14.50332	6.05643	1.00000	5.81224	James Cordova	123.74205	3.56709
5843	42.49051	6.17398	7.00469	35.87634	654-82-4107	no	married	3.37693	74.53878	5.75326	9.65404	6.79751	1.00000	5.20755	Carl Thompson	42.99457	4.13619
5844	37.25454	3.72209	7.69523	33.64833	561-40-1097	Y	married	4.69262	50.74041	6.75783	8.01861	4.63537	0.00000	4.89856	Robert Washington DDS	90.16134	3.92247
5845	56.40132	3.85380	4.90852	43.80110	148-68-8289	Y	married	6.19329	60.12044	4.14822	16.37906	5.85427	1.00000	5.22059	James Jensen	47.16597	6.93730
5846	47.56039	6.96743	8.60132	48.05712	865-05-2339	no	single	6.92693	24.30289	6.09852	22.99102	6.11647	1.00000	4.38712	David Malone	40.01534	2.63272
5847	67.18171	3.65740	5.46220	61.87015	702-54-5942	yes	married	6.17368	76.71669	6.10265	7.57767	6.37831	1.00000	6.23209	Mrs. Heather Hill	68.94762	6.05718
5848	62.38091	6.69101	2.73313	41.20947	777-34-3573	no	single	5.99915	13.17252	4.80902	11.41053	3.57109	1.00000	5.87172	Jason Williams	117.84151	5.41301
5849	66.19403	7.12720	4.40123	30.20664	359-21-4354	yes	divoced	4.84989	36.07320		16.94586	5.87402	0.00000	3.42742	Paula Ward	68.10353	5.53128
5850	50.29214	3.33344	5.30403	57.31033	223-53-1099	yes	divoced	6.71138	71.49410	5.25478	8.75953	7.49320	0.00000	6.49809	Taylor Huffman	23.58717	5.02177
5851	41.16094	5.00817	5.22494	35.19042	296-55-6540	yes	nop	5.94884	67.77727	4.37010	10.53656	7.74211	1.00000	5.08358	Allen Brock	72.42858	5.82307
5852	42.10773	6.70445	6.90936	57.73023	151-91-1181	no	divoced	6.33891	79.61798	5.56962		6.37895	1.00000	4.02919	Haley Brown	18.29034	4.43679
5853	39.74294	5.63259	6.71211	58.39947	495-32-7003	no	single	5.65740	86.42917	5.88670	10.92524	5.24614	1.00000	7.51181	Julie Velasquez	46.12568	4.93309
5854	50.46070	3.30777	8.95913	39.61722	481-89-5171	no	married	7.29507	15.76328	5.87268	6.42942	7.03936	1.00000	5.61340	Juan Camacho	102.49987	1.72445
5855	60.07979	6.87008	3.92933	33.31175	421-89-8290	no	nop	5.48698	25.12309	7.97947	23.25355	4.95002	1.00000	7.15012	Kelsey Fernandez	27.18021	4.29383
5856	55.90197	4.93769	5.98120	50.14777	145-20-5730	yes	divoced	5.95494	85.54013	7.75123	13.49043	7.35414	1.00000	5.06428	Patrick Smith	22.45973	4.95048
5857	54.42056	6.55736	3.03659	51.07284	298-30-2144	Y	divoced	5.71180	10.74261	4.64261	14.13100	3.15726	1.00000	4.58190	Lauren Oconnor	77.46378	5.31188
5858	50.30757	7.08902	5.17953	55.40753	480-90-9391	Y	widowed	5.64105	65.96071	10.17529	18.98233	8.63021	0.00000	5.99276	Amanda Webster	91.05779	8.70586
5859	36.81118	5.61159	5.26006	40.69283	259-83-6173	yes	nop	4.93657	66.98841	7.41616	16.93309	6.44585	1.00000	3.36996	Rebecca Coleman DVM	79.14346	3.95220
5860	49.90053	4.48853	4.52458	48.19426	512-44-3562	no	divoced	5.99897	44.74578	5.97706	13.86923	3.89410	1.00000	4.54790	Dr. Jared Hopkins IV	66.76568	4.83668
